dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,source_orig_parsed_n_params,source_before_nodes,n_rank,after_params,rank_gap,source_orig_parsed_expr,rendered,status,runtime_ms,peak_rss_mb,passes,egraph_total_size,legacy_conclusion_kind,legacy_new_rule_family,legacy_proposed_rule,legacy_proof_summary,legacy_remaining_gap_notes,agent_status,agent_id,conclusion_kind,new_rule_family,proposed_rule,proof_summary,domain_notes,remaining_gap_notes
pagie,44,EPLEX,15,original,EPLEX,13.0,55.0,7.0,8.0,1.0,-1.0 * 0.887 ** 2.0 + (-2.828 / (log(abs(x0 / (log(abs((x1 / (((-1.0 * 0.887 ** 2.0) ** 2.0 + -1.0 * 0.845 ** 2.0) ** 2.0 - ((-1.645 / ((log(abs(x0 / x1)) ** 2.0) ** 2.0 - 0.158 + 1.3)) ** 2.0 - 1.506) + 0.922)) ** 2.0)) ** 2.0 + 0.457 + 2.006))) ** 2.0 + 1.346 + 1.172)) ** 2.0,-0.786769 + (-2.828 / (2.518 + log(abs(x0 / (2.4629999999999996 + log(abs((x1 / (1.5150287131032465 - (-1.645 / (1.1420000000000001 + (log(abs(x0 / x1)) ** 2.0) ** 2.0)) ** 2.0 + 0.922)) ** 2.0)) ** 2.0))) ** 2.0)) ** 2.0,saturated,91.3168340048287,107.046875,2.0,51.0,pending,pending,pending,pending,pending,done,019dac93-ef47-7c33-85d1-f37cf2bac3cb,new_rule_reduces_to_rank,affine_constant_collection,yield rewrite((a - x) + b).to((a + b) - x),"Current rendered form has 8 non-integer constants. The local subterm `(1.5150287131032465 - q) + 0.922`, where `q = (-1.645 / (1.1420000000000001 + (log(abs(x0 / x1)) ** 2.0) ** 2.0)) ** 2.0`, contains two independent constants separated by a subtraction. Rewriting it to `2.4370287131032465 - q` removes one counted float and reaches rank 7. Current rules fold adjacent constants but do not collect constants across `const - expr + const`; existing affine rules target scalar-factor boundaries instead.",Sound over real arithmetic for all x; no division or positivity guard is introduced. This only reassociates addition/subtraction of numeric constants around an arbitrary expression. Integer-valued powers remain non-params.,"May need syntactic variants such as `b + (a - x)` or `a + (b - x)` if commutativity/backoff does not expose the exact left-associated form, but the row itself shows the exact `(a - x) + b` shape."
kotanchek,41,EPLEX,12,original,EPLEX,13.0,56.0,10.0,11.0,1.0,1.094 ** 2.0 * (x1 + 0.398 / exp(x1 + 0.021 + x1)) / (exp(0.301 ** 2.0 * ((0.479 ** 2.0 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) / 0.438) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),1.1968360000000002 * (x1 + 0.389729147898645 / exp(x1 + x1)) / (exp(((0.22944099999999998 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0)) * 0.20685159817351595) - -0.946 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (1.129 - x0) ** 2.0)),saturated,78.39079201221466,97.90625,2.0,84.0,pending,pending,pending,pending,pending,done,019dac93-efc2-7fd3-b4f2-92af47699ecf,new_rule_reduces_to_rank,shared_factor_quotient_cancellation,"C / exp(log(abs(a + b / exp(t))) - t) -> (C / abs(a)) * exp(t) / abs(1 + (b / a) / exp(t)), with a != 0","Let t=(1.129 - x0) ** 2.0. The hard subterm matches C / exp(log(abs(a + b/exp(t))) - t) with C=-0.946, a=-0.231, b=-0.284. Since a + b/exp(t) = a * (1 + (b/a)/exp(t)), the denominator is abs(a) * abs(1 + (b/a)/exp(t)) / exp(t). The rewrite replaces C,a,b with C/abs(a), b/a, removing one non-integer constant, exactly the rank gap.","Requires a != 0 and the original log argument nonzero. exp(t) is positive, and abs(a*u)=abs(a)*abs(u), so negative a is handled by abs(a). Singularities are inherited from the original denominator/log domain.","Current rules only handle exp(log(abs(x))) and log(abs(a*x)) after a product is already exposed. They do not expose the shared scale inside a + b/exp(t), so extra iterations should not find this without a new exposure/cancellation rule."
kotanchek,37,EPLEX,8,original,EPLEX,13.0,56.0,9.0,11.0,2.0,(x1 * (((exp(0.056) ** 3.0 - (x0 - 0.738 + exp(exp(0.0)) / exp(0.276 * x0) ** 3.0 - 0.007)) * 0.682 + 0.84) * exp(0.014)) * exp(log(abs(exp(0.008) - (x1 - x1 * 0.787)))) / exp(0.369 * (x0 - 0.953 + exp(exp(0.0)) / exp(exp(0.936 * x0)))) - log(abs(-0.877))) ** 2.0,(0.9830762225104793 * (abs(1.0080320855042735 - x1 - -0.787 * x1) * x1) / exp(0.369 * (2.718281828459045 / exp(exp(0.936 * x0)) + x0)) * (1.9279366106478109 - x0 - 2.718281828459045 / exp(0.276 * x0) ** 3.0 + 1.2316715542521992) - -0.13124828660995402) ** 2.0,saturated,332.15658299741335,127.296875,2.0,250.0,pending,pending,pending,pending,pending,done,019dac93-f05a-70f2-9eaf-0b60f21a69d8,new_rule_reduces_to_rank,exp_product_or_quotient_normalization,"For integer-valued k and n, if a ~= exp(k), rewrite Num(a)/exp(y) -> exp(Num(k)-y) and Num(a)/(exp(y)**Num(n)) -> exp(Num(k)-Num(n)*y).","Current after_params=11. The two rank-facing extra params are the literal 2.718281828459045 numerators, both from exp(exp(0.0)) and both sitting over exp terms. Re-exposing them as exp(1.0) lets quotient normalization rewrite e/exp(exp(0.936*x0)) to exp(1.0-exp(0.936*x0)) and e/exp(0.276*x0)**3.0 to exp(1.0-3.0*(0.276*x0)). Those two e literals stop counting as non-integer params; the remaining non-integer literals are nine, matching n_rank. Current exp(x)/exp(y) lacks this numeric-numerator and power-denominator exposure.","Requires positive numerator recognized as exp(integer k); exp denominators are nonzero. The power variant is safe for integer-valued exponent n because exp(y)**n = exp(n*y). If recognition uses tolerance, it is approximate and should be tightly guarded.","Abs affine collection and separated additive constants could further normalize shape, but they are not needed to explain the two-rank gap. Existing log_abs_exp_cancellation already exposed the x1 abs factor."
kotanchek,124,Operon,5,sympy,Operon,13.0,59.0,10.0,11.0,1.0,(-2.201367937413991 * x0 * x1 * (0.006681275089699639 * x1 - 0.0298569388687611) * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * (15.17734146118164 * x0 * exp(5.357511043548584 * x0) + 1.0) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0),-0.8705414639299889 + (-0.22322749986795287 * ((x1 + -4.468748624763382) * x0 * (exp(5.357511043548584 * x0) * x0 + 0.06588769202812311)) * x1 * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0)) * exp(-7.7336611077189445 * x0),saturated,1067.024791991571,143.53125,2.0,2317.0,pending,pending,pending,pending,pending,done,019dac93-f0f8-7b10-a86d-563f5e55f24c,new_rule_reduces_to_rank,coefficient_lattice_factoring,For c = a + b: (u * exp(a * t) + v * exp(b * t)) * exp(-c * t) -> u * exp(-b * t) + v * exp(-a * t). Also allow addend/product commuted variants.,"Current rendered has first inner summand containing exp(0.0447766110301018*x0), second containing exp(7.688884496688843*x0), and the whole sum multiplied by exp(-7.7336611077189445*x0). The two inner exponent scales sum to the outer scale, so distributing the outer exponential gives the first summand exp(-7.688884496688843*x0) and the second exp(-0.0447766110301018*x0), eliminating the dependent 7.7336611077189445 literal. That drops the non-integer parameter count from 11 to the target rank 10.","exp is total over real arguments, so the rewrite has no positivity/domain restriction beyond finite numeric coefficients and the coefficient equality c=a+b, likely with the same tolerance used for rank detection.","Current extra_rules have exp product normalization and exact shared-z cancellation, but not this coefficient-lattice split across a two-term sum. Matching may still need AC exposure of each addend as u*exp(k*t)."
kotanchek,181,SRjl,2,sympy,PySR,13.0,71.0,8.0,9.0,1.0,(x0 + 0.2581807926919453) * ((x0 + 2.0 * x1 + 0.22830720104631078) * exp(2.33304710784059 * x1) + (0.2581807926919453 * x1 - 0.2581807926919453 * exp(x0) - 0.0544398723438232 * exp(x1) - 0.4815994347419402) * exp(2.33304710784059 * x1) + 1.0) * exp(-2.33304710784059 * x1) / ((-1.0 * x0 + exp(0.9080362620309793 * x0) + 0.4782812307154963) * (-1.0 * x1 + exp(x0) + 0.21085949801377926 * exp(x1) + 1.86535733243554)),(0.2581807926919453 * (x1 - exp(x0) + -0.21085949801377926 * exp(x1) + -0.9810653652994675) + (x0 + 2.0 * x1) + exp(-2.33304710784059 * x1)) * (x0 + 0.2581807926919453) / ((0.4782812307154963 - x0 + exp(0.9080362620309793 * x0)) * (1.86535733243554 - x1 + exp(x0) + 0.21085949801377926 * exp(x1))),saturated,1647.3100830044132,161.40625,2.0,7671.0,pending,pending,pending,pending,pending,done,019dac99-ca95-7612-b05f-03e01640bcfb,needs_many_params_or_rank_artifact,shared_parameter_or_rank_artifact,none,"Current extra_rules already cover the exp product cancellation that produced exp(-2.33304710784059*x1), quotient exposure, affine constant collection, and shared-factor quotient variants. In the current form the only near-local opportunity is between numerator inner x1-exp(x0)-b*exp(x1)-0.9810653652994675 and denominator factor 1.86535733243554-x1+exp(x0)+b*exp(x1). They are not negatives because the constants differ; rewriting through that denominator would introduce a fresh constant 1.86535733243554-0.9810653652994675 rather than remove a parameter. The other denominator factor is unrelated.","No sound local cancellation applies unless the near-shared affine subexpression is exactly equal up to sign and denominator nonzero. Here exact equality fails at the constant term, so adding cancellation would be unsound or parameter-increasing.","The rendered expression still has nine non-integer literal occurrences, with no local rank-reducing rewrite apparent. This looks like a many-parameter/rank artifact rather than a missing current extra_rule orientation or scheduler-budget issue."
kotanchek,41,EPLEX,12,sympy,EPLEX,13.0,72.0,10.0,11.0,1.0,(1.196836 * x1 * exp(2.0 * x1) + 0.466441874454423) * exp(-2.0 * x1) / (exp(0.0108893243606189 * (x1 - 0.272) ** 2.0 * (x1 - 0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 0.946 * exp(1.274641 * (0.885739592559787 * x0 - 1.0) ** 2.0 - log(abs((-0.231 * exp(x0 * (1.0 * x0 - 2.258)) - 0.0793868897531823) * exp(x0 * (2.258 - 1.0 * x0)))))),(1.196836 * x1 + 0.466441874454423 * exp(-2.0 * x1)) / (exp(0.0108893243606189 * (x1 + -0.272) ** 2.0 * (x1 + -0.212) ** 2.0 + 0.206851598173516 * exp(x0)) + 4.095238095238094 * exp(1.274641 * (0.885739592559787 * x0 + -1.0) ** 2.0 - log(abs(exp(x0 * x0) + 0.34366618940771554 * exp(2.258 * x0))) + x0 * x0)),saturated,1966.5878750092816,174.640625,2.0,6108.0,pending,pending,pending,pending,pending,done,019dac99-caee-7550-b026-21bf7fc587ba,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,"Current rendered form still has 11 non-integer constants: two in the numerator, four in the first denominator exp, and five in the second denominator term. Existing rules already handled the top exp(+/-2*x1) cancellation and log(abs(scale*...)) extraction enough to expose 4.095238095238094 and 0.34366618940771554. The remaining possible simplification would factor exp(x0*x0) out of log(abs(exp(x0*x0)+c*exp(2.258*x0))) and cancel the outer +x0*x0, but that does not remove any non-integer float.","Factoring exp(x0*x0) through abs is domain-safe because exp(x0*x0)>0, giving log(abs(exp(v)*(1+c*exp(w-v)))) = v + log(abs(1+c*exp(w-v))). It preserves the constants c=0.34366618940771554 and 2.258.","The rank gap appears to rely on treating current independent constants as shared or nonlocal fitted-parameter artifacts. From the current rendered form alone, there is no local rank-reducing rewrite to remove one non-integer constant."
pagie,194,SRjl,15,original,PySR,14.0,41.0,6.0,9.0,3.0,1.788009330096379 - (-2.2503876132785843 - ((exp((-1.670436101265653 - x0 * (x0 / -1.2316560639370748)) / -1.0062684513593303) + x1 * (x1 * 0.06168833043012687)) * (0.9098927050263376 + -0.019280815069499645) + -0.044581091965639544 - log(x1 * (x1 * 0.9098927050263376 + x1) / 0.5764705642189857 - -0.14932904212121909)) + 0.06168833043012687) * -0.23286325831953894,(-6.085078829626542 - log(x1 * (x1 * 0.9098927050263376 + x1) + 0.08608379716589984) + 0.05494036055265721 * (x1 * x1 + exp((-1.670436101265653 - x0 * (x0 / -1.2316560639370748)) / -1.0062684513593303) / 0.06168833043012687)) * -0.23286325831953894,saturated,1230.375457991613,163.109375,2.0,305.0,pending,pending,pending,pending,pending,done,019dac99-cb67-76f3-b57f-2225a2a0f2b6,new_rule_reduces_to_rank,coefficient_lattice_factoring,"Add coefficient-lattice exposure around unary nodes: collect a*x + x -> (a+1)*x; expose log(a*x+b) as log(a)+log(x+b/a) for a>0; expose exp((a+x)/b) as exp(a/b)*exp(x/b), with nested constant quotients combined.","Current form has 9 params M,B,R,S,K,Q,A,D,C. Log side: x1*(R*x1+x1)+S = (R+1)*x1^2+S, then log scale extraction folds R+1 into B and S/(R+1), reducing B,R,S to B',T. Exp side: K*exp((A-x0*(x0/D))/C)/Q becomes P*exp(U*x0^2), where P=(K/Q)*exp(A/C) and U=-1/(D*C), reducing K,Q,A,D,C to K,P,U. Result shape M*(B'-log(x1^2+T)+K*x1^2+P*exp(U*x0^2)) has 6 non-integer params, matching n_rank.","Requires R+1>0, which holds for this row, and nonzero Q,D,C. The log rewrite preserves the original log domain because only a positive scale is extracted. Exp distribution is total over real arguments.","Current rules already split exp(a+x) and log(a*y), but this row does not expose those syntactic forms. The missing piece is intermediate coefficient exposure and quotient combination, not another copy of an existing oriented rule."
pagie,192,SRjl,13,original,PySR,14.0,44.0,7.0,8.0,1.0,(exp(-0.7138528763883562 / (x0 * x0) + 0.6575814106270943) - 0.5583647924168882 + 2.5240588769642627 - (exp(x1 * x1 * (-0.7420809685476653 * 1.0343924978284673) + 2.722416367428707) / 0.4579119827966314 - (1.7325139467565818 - exp(x0 * (0.06237773186828809 * x0 - x0))) * 1.1857194316753739) * 0.06237773186828809) / 1.8907855438451246 + -0.0595161601319482,0.03911733354468873 * (1.7325139467565818 - exp(x0 * (0.06237773186828809 * x0 - x0)) + exp(x1 * x1 * -0.7676029866469878) * -28.02634476709805 + (25.055427689234072 + exp(-0.7138528763883562 / (x0 * x0)) / 0.0383201798199126)),saturated,1536.4935410034377,151.828125,2.0,5104.0,pending,pending,pending,pending,pending,done,019dac99-cbd3-7b30-995a-f97abbdf6537,new_rule_reduces_to_rank,affine_constant_collection,"Add subtraction-aware constant collection, e.g. rewrite((a - x) + b).to((a + b) - x), plus commuted/nested variants such as (a - x) + (b + y) -> ((a + b) - x) + y.","Current rendered has 8 non-integer constants. The rank gap is explained locally by two additive constants in the same sum: 1.7325139467565818 and 25.055427689234072. Folding them gives 26.787941635990656, leaving constants {0.03911733354468873, 26.787941635990656, 0.06237773186828809, -0.7676029866469878, -28.02634476709805, -0.7138528763883562, 0.0383201798199126}, i.e. 7. Current rules have generic + AC and scalar affine collection, but no rule that collects a numeric addend across a nonconstant subtraction like (a - exp(...)) + b.",Pure additive reassociation over real arithmetic; no positivity or nonzero precondition. Floating folding should use the existing numeric constant folding/tolerance policy.,"The constants are separated by other addends and a nested (b + y), so either AC exposure must find the adjacency or the rule needs nested/commuted forms to avoid scheduler-budget dependence."
kotanchek,125,Operon,6,sympy,Operon,14.0,54.0,11.0,13.0,2.0,(0.0033264128585570115 * x0 - 0.9966979622840881 * (0.0036516967229545 * x1 - exp(1.9130901098251343 * x0)) * (2.2468583583831787 * x1 + (2.735499620437622 * x1 - 5.64146614074707 * exp(0.1865983307361603 * x1)) * exp(0.6834985017776489 * x1) + 5.50545674888205) - 0.001501522376202 * exp(exp(0.7873576283454895 * x0))) / (2.215360164642334 * x0 - exp(exp(0.7873576283454895 * x0))),(0.0033264128585570115 * x0 - 2.2394391473414856 * (0.0036516967229545 * x1 - exp(1.9130901098251343 * x0)) * (x1 + exp(0.6834985017776489 * x1) * (-2.5108241112299683 * (exp(0.1865983307361603 * x1) + x1 / -2.062316550365507)) + 2.4502909710978544) - 0.001501522376202 * exp(exp(0.7873576283454895 * x0))) / (2.215360164642334 * x0 - exp(exp(0.7873576283454895 * x0))),saturated,2686.550708982395,156.3125,2.0,13192.0,pending,pending,pending,pending,pending,done,019dac99-cc31-7bb3-9b8e-3f2990b672e0,new_rule_reduces_to_rank,shared_factor_quotient_cancellation,"rewrite((a*x + y - b*z) / (c*x - z)).to(b + y / (c*x - z), a == b*c, c*x != z); row instance has x=x0, z=exp(exp(0.7873576283454895*x0)), y=-(2.2394391473414856*U*V), b=0.001501522376202, c=2.215360164642334.","The current numerator contains a latent scalar multiple of the denominator: 0.0033264128585570115*x0 - 0.001501522376202*E, where E=exp(exp(0.7873576283454895*x0)) and 0.0033264128585570115 ~= 0.001501522376202*2.215360164642334. Thus (a*x0 + y - b*E)/(c*x0 - E) rewrites to b + y/(c*x0 - E). Existing quotient rules can split or expose coefficients once a denominator factor is syntactically present, but they do not synthesize b*(c*x0-E) from two separated numerator terms.","Valid only where the denominator 2.215360164642334*x0 - exp(exp(0.7873576283454895*x0)) is nonzero. No log, abs, or positivity side conditions are involved. The coefficient relation may require exact f64 equality or a tolerance/snapping guard.","Need term-order/sign variants for (a*x - b*z + y), y + a*x - b*z, and denominator sign flips. If exact multiplication does not match bit-for-bit, this becomes a tolerance coefficient-snapping prerequisite rather than a pure syntactic quotient cancellation."
pagie,40,EPLEX,11,original,EPLEX,14.0,78.0,8.0,9.0,1.0,-1.0 * 0.54 ** 2.0 + 0.847 * (-1.353 / exp(x0 ** 2.0) + exp((-0.71 / exp(0.735 * ((((-1.448 / exp(x0 ** 2.0) / exp(x0 ** 2.0)) ** 2.0) ** 2.0) ** 2.0 + exp(-1.433 / ((-0.54 / exp(x0 ** 2.0)) ** 2.0 / (x0 ** 2.0) ** 2.0))) * 0.015 + log(abs(x1)) * 0.863)) ** 3.0) ** 2.0 * exp(0.121 + 0.562 * 0.116) + -1.0 * 0.904 ** 2.0),1.020341541310052 * (exp((-0.71 / exp(0.011025 * ((((-1.448 / exp(x0 ** 2.0) / exp(x0 ** 2.0)) ** 2.0) ** 2.0) ** 2.0 + exp(-1.433 / ((-0.54 / exp(x0 ** 2.0)) ** 2.0 / (x0 ** 2.0) ** 2.0)) + log(abs(x1)) * 78.2766439909297))) ** 3.0) ** 2.0 + -1.1231445095615946 / exp(x0 ** 2.0) + -0.9641692631046739),saturated,291.8349579849746,122.3125,2.0,181.0,pending,pending,pending,pending,pending,done,019dac99-ccb4-7053-ade9-35740a57341e,new_rule_reduces_to_rank,square_quotient_normalization,"rewrite(x / (((a / y) ** Num(2.0)) / (z ** Num(2.0)))).to((x / (a ** Num(2.0))) * (y ** Num(2.0)) * (z ** Num(2.0)), af != f64(0.0), y != Num(0.0), z != Num(0.0))","The current miss has exp(-1.433 / ((-0.54 / exp(x0 ** 2.0)) ** 2.0 / (x0 ** 2.0) ** 2.0)). Current extra_rules only normalize x / ((a * y) ** 2), not the quotient-square denominator variant. Applying the proposed rule with x=-1.433, a=-0.54, y=exp(x0**2), z=x0**2 folds -1.433 / (-0.54 ** 2.0) to one coefficient, replacing two non-integer constants with one and closing the rank gap 9->8.","Requires a, y, z nonzero. Here exp(x0 ** 2.0) is always nonzero; z=x0 ** 2.0 can be zero, but the original denominator also contains division by (x0 ** 2.0) ** 2.0, so excluding z=0 preserves the original defined domain.","This is not an already implemented orientation: the implemented square rule handles squared products in a denominator, while this row needs cancellation through a squared quotient divided by another square."
pagie,38,EPLEX,9,original,EPLEX,14.0,83.0,8.0,14.0,6.0,log(abs(log(abs((-0.382 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (-0.821 / (exp(log(abs(0.711 ** 2.0))) / (-0.133 / (0.697 / (-0.352 / (0.82 ** 2.0 / (exp(log(abs(exp(log(abs(-0.666 / ((log(abs(exp(log(abs(0.746))))) ** 3.0) ** 3.0 - x0)))) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0)))) / (0.012 - x1))))) - x1)))) ** 2.0)))),log(abs(log(abs((-0.382 / ((-0.255 * (-0.162 - x0)) ** 3.0 - x0) / (-0.821 / (0.505521 / (-0.133 / (0.697 / (-0.352 / (0.6723999999999999 / (abs(abs(-0.666 / (-1.5929585714187376e-05 - x0)) / ((-0.29 * (0.717 - x0)) ** 3.0 - x0)) / (0.012 - x1))))) - x1)))) ** 2.0)))),saturated,101.81079199537636,105.9375,2.0,67.0,pending,pending,pending,pending,pending,done,019dac9e-8a3d-75d0-9db3-8cffe6bed9a8,new_rule_partial_reduction,quotient_coefficient_exposure,"Add reciprocal-denominator exposure, e.g. rewrite(x / (a / y)).to((x / a) * y, af != f64(0.0), y != Num(0.0)); optionally the constant-numerator variant rewrite(a / (x / y)).to((a * y) / x, af != f64(0.0), x != Num(0.0), y != Num(0.0)).","The current rendered form contains an alternating quotient chain: 0.505521 / (-0.133 / (0.697 / (-0.352 / (0.6724 / (...))))). Current extra_rules expose x / (y / a), but not the opposite orientation where the inner quotient has a numeric numerator, so these constants stay as independent params after saturation. The proposed orientation would expose 0.505521/-0.133 and 0.697/-0.352 for constant folding, and the variant can expose 0.6724 * (0.012 - x1) over the inner abs quotient. This is rank-reducing locally, but not enough to prove the full n_rank=8 target.","Preserve partial division semantics by requiring the inner quotient parts needed by the LHS to be nonzero: numeric coefficient nonzero plus y != 0 for x/(a/y), and x != 0 and y != 0 for a/(x/y). This row is under abs/log wrappers, but the quotient rule itself should not rely on those wrappers.","Even after quotient-chain exposure, the rendered form still has independent non-integer constants in the two cubic denominators and inner abs quotient. The missing full rank may require more parameter sharing, additional nonlocal coefficient factoring, or be a rank artifact rather than a single local rewrite."
pagie,59,EPLEX,30,original,EPLEX,14.0,89.0,6.0,9.0,3.0,exp(log(abs(log(abs(log(abs((exp(log(abs(log(abs(x0 / (-1.206 / x1))) - 0.02 * -0.823))) + (-1.0 * 1.052 ** 2.0) ** 2.0) / (exp(log(abs(log(abs(log(abs(log(abs(log(abs(-0.892 / (-0.928 / (exp(log(abs(log(abs(log(abs(-0.621 / (-0.463 / (x1 / -0.848))))))))) / (x1 / (log(abs(log(abs(-0.985 / (x0 / -0.606))))) / (x0 / 0.057)))))))))))))))) / (x1 / (-1.265 / (x0 / 0.06))))))))))),abs(log(abs(log(abs((abs(log(abs(x0 / (-1.206 / x1))) + 0.01646) + 1.2247937436160004) / (abs(log(abs(log(abs(log(abs(log(abs(-0.892 / (-16.280701754385962 / (abs(log(abs(log(abs(-0.621 / (0.39262400000000003 / x1)))))) / (x1 / (log(abs(log(abs(0.5969099999999999 / x0)))) / x0))))))))))))) / (x1 / (-0.0759 / x0)))))))),saturated,118.31145800533704,106.5,2.0,66.0,pending,pending,pending,pending,pending,done,019dac9e-8ac3-7130-b010-2c8864259a40,new_rule_reduces_to_rank,quotient_coefficient_exposure,"yield rewrite(x / (a / y)).to((1 / a) * (x * y), af != f64(0.0), y != Num(0.0))","Current rules expose x/(y/a) but not the opposite x/(a/y). The rendered form has x0/(-1.206/x1), -0.621/(0.392624/x1), and -0.892/(-16.280701754385962/Q). This orientation rewrite exposes each as one multiplicative scale. Existing log(abs(a*x)) extraction can then expose the scale: the -1.206 log-scale can combine with +0.01646, while the -0.621/0.392624 and -0.892/-16.2807 pairs each become one folded log-scale constant. Those three local reductions match the rank_gap=3.",The quotient identity needs af != 0 and y != 0. It is sign-safe because later scale extraction is through abs; no positivity guard is needed for the quotient rewrite itself. The integer literal 1 is not a counted parameter.,"This may still need scheduler budget to reach the exposed log(abs(a*x)) forms and affine collection under the surrounding abs. If that does not fire, add a targeted syntactic variant for log(abs(x/(a/y))). I do not classify this as many-params artifact because the current form has three local missing-orientation opportunities matching the gap."
pagie,54,EPLEX,25,sympy,EPLEX,14.0,100.0,7.0,9.0,2.0,0.711020095242334 - 1.0 * exp(3.0 * log(abs(-0.598)) * exp(4.0 * log(abs(log(abs(-0.160103007 * log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(-0.05737771564866 * x1 ** 2.0 * exp(2.0 * log(abs(-0.599076 * exp(log(abs(exp(log(abs(-0.137641 * x0))))))))) - 0.38920068 * x1 ** 2.0 * exp(log(abs(-0.599076 * exp(log(abs(exp(log(abs(-0.137641 * x0))))))))) - 0.66 * x1 ** 2.0 + 0.66 * log(abs(-0.397065375 * x0))))))),0.711020095242334 - exp(-1.542493575094516 * exp(4.0 * log(abs(-1.8319378771446049 + log(abs(log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(0.66 * (log(abs(-0.397065375 * x0)) - x1 ** 2.0) + x1 ** 2.0 * (-0.032092483824512616 * abs(x0) + -0.00039012405985856206 * exp(2.0 * log(abs(x0))))))))),saturated,3133.7042080122046,185.53125,2.0,6173.0,pending,pending,pending,pending,pending,done,019dac9e-8b49-70e1-ac37-5d9fc04a1c6b,new_rule_partial_reduction,exp_affine_argument_distribution,"After log_abs_scale_extraction, add a wrapper variant such as rewrite(exp(a * ((x + b) - z) + y)).to(exp(a * b) * exp(a * (x - z) + y)); include b+x orientation.","Current rules can split log(abs(-0.397065375 * x0)) but cannot expose the resulting log(abs(-0.397065375)) through 0.66 * (... - x1**2) plus the extra x1**2 term. The proposed exp-affine variant extracts exp(0.66*log(abs(-0.397065375))) as a pure constant, which can fold with 0.979101465343806, removing one non-integer parameter from the rendered term. This does not duplicate existing exp(a+x) or exp(x*(y+a)); it covers their missing nested affine-plus-remainder shape.",Uses existing log(abs(a*x)) assumptions: a != 0 and x0 != 0. The exp split is algebraic for real exponents; exp(0.66*log(abs(k))) is positive for nonzero k. No sign-sensitive cancellation of abs(x0) is needed.,"This appears to reduce 9 to 8 params only. The remaining constants, especially -0.032092483824512616 and -0.00039012405985856206, look independent in the current rendered form with no local rank-reducing rewrite to reach rank 7."
pagie,207,SRjl,28,original,PySR,15.0,44.0,8.0,9.0,1.0,(exp((x0 * x0 + -2.070416508854408) / -0.9127225021280265) / 0.7930212050599668 - (log(x1 * x1 + 0.02967420957975699) / 0.46744204530835465 * 1.2241357889443603 + (log(x0 * (x0 + 0.3151710038411712) / 1.6798225411910184 - -0.9127225021280265 + 5.0619692568130095) - log(0.6164048461557962)) / 0.4484206592623279 + 1.8030230409940051)) * -0.07504166558781589 + 0.8440482123056166,0.1965188827792381 * ((5.817389357009367 + log(10.036421893337366 + x0 * (x0 + 0.3151710038411712))) / 1.1743226417361152 + log(x1 * x1 + 0.02967420957975699) + exp((x0 * x0 + -2.070416508854408) / -0.9127225021280265) / -2.0767614900052704),saturated,1067.415333003737,157.265625,2.0,495.0,pending,pending,pending,pending,pending,done,019dac9e-8bae-79e0-8f87-0ad45508c8ac,new_rule_reduces_to_rank,exp_affine_argument_distribution,"rewrite(exp((x + a) / b) / c).to((exp(a / b) / c) * exp(x / b), b != 0, c != 0); include x-a / b or commuted additive variants as needed.","The current miss has the exp term exp((x0*x0 + -2.070416508854408) / -0.9127225021280265) / -2.0767614900052704. Current extra_rules can extract exp constants after seeing exp(a + x), but no rule exposes the additive constant through division by a scalar. Distributing the affine exp argument gives (exp(-2.070416508854408 / -0.9127225021280265) / -2.0767614900052704) * exp((x0*x0) / -0.9127225021280265), replacing three non-integer constants in that subterm with two. Total rendered params drop from 9 to target rank 8.",exp distribution is valid over real arguments. Need b nonzero for the source division and c nonzero for the quotient form; both are nonzero in this row. No additional log-domain assumptions are introduced.,"This is not a restatement of existing exp(a+x) extraction; it is the missing intermediate exposure/orientation for affine arguments hidden under division. If implemented only as exp(a+x), this row remains blocked unless a separate quotient-distribution rule first exposes x/b + a/b."
